"placa","estatus"
"C91APF","Sin adeudos"
"C91APH","Sin adeudos"
"C91APL","Adeudos"
"C91APN","Adeudos"
"C91APR","Adeudos"
"C91APS","Sin adeudos"
"C91APT","Adeudos"
"C91APU","Adeudos"
"C91APW","Placa anterior: E51AMB"
"C91APX","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C91APY","Adeudos"
"C91APZ","Sin adeudos"
"C91ARA","Adeudos"
"C91ARB","Sin adeudos"
"C91ARD","Sin adeudos"
"C91ARH","Adeudos"
"C91ARJ","Adeudos"
"C91ARK","Sin adeudos"
"C91ARL","Sin adeudos"
"C91ARP","ERROR. Revisar Placa"
"C91ARR","Sin adeudos"
"C91ARS","Sin adeudos"
"C91ART","Placa anterior: U20APL"
"C91ARU","Adeudos"
"C91ARV","Placa anterior: 838YGC"
"C91ARW","Sin adeudos"
"C91ARX","Sin adeudos"
"C91ARY","Placa anterior: C91ARY"
"C91ARZ","Sin adeudos"
"C91ASA","Sin adeudos"
"C91ASB","Adeudos"
"C91ASC","Sin adeudos"
"C91ASD","Adeudos"
"C91ASF","Adeudos"
"C91ASH","Adeudos"
"C91ASJ","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C91ASK","Adeudos"
"C91ASL","Sin adeudos"
"C91ASN","Sin adeudos"
"C91ASR","Sin adeudos"
"C91AST","Sin adeudos"
"C91ASV","ERROR. Revisar Placa"
"C91ASW","Sin adeudos"
"C91ASX","Adeudos"
"C91ASY","Adeudos"
"C91ASZ","Sin adeudos"
"C91ATA","Sin adeudos"
"C91ATD","Sin adeudos"
"C91ATF","Sin adeudos"
"C91ATG","Sin adeudos"
"C91ATH","Sin adeudos"
"C91ATL","Sin adeudos"
"C91ATM","Sin adeudos"
"C91ATP","Sin adeudos"
"C91ATS","Sin adeudos"
"C91ATT","Sin adeudos"
"C91ATU","Sin adeudos"
"C91ATV","Adeudos"
"C91ATX","Sin adeudos"
"C91ATY","Sin adeudos"
"C91ATZ","Adeudos"
"C91AUA","Sin adeudos"
"C91AUB","Sin adeudos"
"C91AUE","Placa anterior: S07AAG"
"C91AUF","Sin adeudos"
"C91AUJ","Placa anterior: C91AUJ"
"C91AUL","Sin adeudos"
"C91AUN","Adeudos"
"C91AUV","Adeudos"
"C91AUZ","Sin adeudos"
"C91AVA","Sin adeudos"
"C91AVB","Adeudos"
"C91AVC","Sin adeudos"
"C91AVE","Sin adeudos"
"C91AVH","Sin adeudos"
"C91AVJ","Sin adeudos"
"C91AVL","Sin adeudos"
"C91AVM","Placa anterior: G84APW"
"C91AVN","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C91AVV","Placa anterior: P47ABM"
"C91AVW","Sin adeudos"
"C91AVX","Placa anterior: 919ZES"
"C91AVY","Placa anterior: 423YSP"
"C91AVZ","Adeudos"
"C91AWD","Sin adeudos"
"C91AWF","Placa anterior: T97ASB"
"C91AWH","ERROR. Revisar Placa"
"C91AWK","Adeudos"
"C91AWL","Sin adeudos"
"C91AWM","ERROR. Revisar Placa"
"C91AWN","Adeudos"
"C91AWP","Placa anterior: Z52AEB"
"C91AWR","Sin adeudos"
"C91AWS","Sin adeudos"
"C91AWT","Adeudos"
"C91AWV","ERROR. Revisar Placa"
"C91AWW","ERROR. Revisar Placa"
"C91AWX","ERROR. Revisar Placa"
"C91AWY","Adeudos"
"C91AWZ","Sin adeudos"
"C91AXA","Sin adeudos"
"C91AXB","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C91AXC","Adeudos"
"C91AXE","Adeudos"
"C91AXL","Adeudos"
"C91AXM","Sin adeudos"
"C91AXN","Sin adeudos"
"C91AXS","Adeudos"
"C91AXT","Adeudos"
"C91AXX","Sin adeudos"
"C91AXZ","Sin adeudos"
"C91AYC","Sin adeudos"
"C91AYE","Placa anterior: G57ANM"
"C91AYG","Adeudos"
"C91AYH","Placa anterior: S98AAD"
"C91AYL","Placa anterior: B57ACV"
"C91AYM","Sin adeudos"
"C91AYN","Sin adeudos"
"C91AYP","Sin adeudos"
"C91AYS","Sin adeudos"
"C91AYT","Sin adeudos"
"C91AYV","Sin adeudos"
"C91AZA","Adeudos"
"C91AZB","Sin adeudos"
"C91AZC","Sin adeudos"
"C91AZE","Sin adeudos"
"C91AZF","Placa anterior: T83APP"
"C91AZH","Adeudos"
"C91AZJ","Placa anterior: 659WUJ"
"C91AZK","Sin adeudos"
"C91AZL","Sin adeudos"
"C91AZP","Sin adeudos"
"C91AZR","Sin adeudos"
"C91AZT","Sin adeudos"
"C91AZU","Adeudos"
"C91AZV","Sin adeudos"
"C91AZW","Sin adeudos"
"C91AZX","Sin adeudos"
"C91AZY","Sin adeudos"
"C91AZZ","Sin adeudos"
"C91BAA","Sin adeudos"
"C91BAB","Sin adeudos"
"C91BAC","Sin adeudos"
"C91BAD","Sin adeudos"
"C91BAF","Adeudos"
"C91BAG","Adeudos"
"C91BAH","Sin adeudos"
"C91BAJ","Adeudos"
"C91BAL","Sin adeudos"
"C91BAM","Sin adeudos"
"C91BAR","Adeudos"
"C91BAS","ERROR. Revisar Placa"
"C91BAT","ERROR. Revisar Placa"
"C91BAW","Sin adeudos"
"C91BAX","Adeudos"
"C91BAZ","Sin adeudos"
"C91BBB","Adeudos"
"C91BBC","Adeudos"
"C91BBF","Sin adeudos"
"C91BBG","Sin adeudos"
"C91BBH","Sin adeudos"
"C91BBJ","Adeudos"
"C91BBK","Placa anterior: Z60BBB"
"C91BBL","Sin adeudos"
"C91BBM","Sin adeudos"
"C91BBN","Adeudos"
"C91BBS","Sin adeudos"
"C91BBT","Sin adeudos"
"C91BBU","Placa anterior: 889YSU"
"C91BBV","Adeudos"
"C91BBW","Placa anterior: F67AJE"
"C91BBY","Sin adeudos"
"C91BBZ","Sin adeudos"
"C91BCA","Sin adeudos"
"C91BCB","Placa anterior: 863UYE"
"C91BCC","Sin adeudos"
"C91BCF","Sin adeudos"
"C91BCG","Sin adeudos"
"C91BCH","Sin adeudos"
"C91BCL","Sin adeudos"
"C91BCN","Sin adeudos"
"C91BCP","Adeudos"
"C91BCR","Sin adeudos"
"C91BCS","Sin adeudos"
"C91BCV","Sin adeudos"
"C91BCW","Adeudos"
"C91BCX","Sin adeudos"
"C91BCY","Sin adeudos"
"C91BDA","Sin adeudos"
"C91BDC","Sin adeudos"
"C91BDE","Placa anterior: 792WYU"
"C91BDF","Sin adeudos"
"C91BDG","Sin adeudos"
"C91BDK","Sin adeudos"
"C91BDM","Sin adeudos"
"C91BDR","Adeudos"
"C91BDT","ERROR. Revisar Placa"
"C91BDU","Sin adeudos"
"C91BDY","Sin adeudos"
"C91BDZ","Sin adeudos"
"C91BEA","Sin adeudos"
"C91BEB","Sin adeudos"
"C91BEC","Adeudos"
"C91BEE","ERROR. Revisar Placa"
"C91BEF","Sin adeudos"
"C91BEH","Sin adeudos"
"C91BEJ","Sin adeudos"
"C91BEK","Sin adeudos"
"C91BEM","Sin adeudos"
"C91BEN","Sin adeudos"
"C91BEP","Sin adeudos"
"C91BES","Placa anterior: 150ZVA"
"C91BET","Sin adeudos"
"C91BEU","Sin adeudos"
"C91BEV","Sin adeudos"
"C91BEW","Adeudos"
"C91BEX","Sin adeudos"
"C91BEY","Adeudos"
"C91BFA","Sin adeudos"
"C91BFB","Adeudos"
"C91BFF","Adeudos"
"C91BFG","Sin adeudos"
"C91BFJ","Sin adeudos"
"C91BFK","Sin adeudos"
"C91BFP","Placa anterior: 672ZZV"
"C91BFS","Sin adeudos"
"C91BFT","Sin adeudos"
"C91BFV","Sin adeudos"
"C91BFX","Sin adeudos"
"C91BGA","Placa anterior: 631ZWT"
"C91BGC","Sin adeudos"
"C91BGD","Sin adeudos"
"C91BGH","Placa anterior: B48AMD"
"C91BGJ","Sin adeudos"
"C91BGK","Sin adeudos"
"C91BGP","Sin adeudos"
"C91BGR","ERROR. Revisar Placa"
"C91BGU","Sin adeudos"
"C91BGW","ERROR. Revisar Placa"
"C91BGX","Sin adeudos"
"C91BGZ","Sin adeudos"
"C91BHA","Sin adeudos"
"C91BHB","Sin adeudos"
"C91BHC","Sin adeudos"
"C91BHD","Sin adeudos"
"C91BHF","Sin adeudos"
"C91BHV","Sin adeudos"
"C9206","Adeudos"
"C9230","Sin adeudos"
"C9231","Adeudos"
"C9244","Sin adeudos"
"C9245","Sin adeudos"
"C9246","Adeudos"
"C9247","Adeudos"
"C9256","Adeudos"
"C9258","Adeudos"
"C9259","Adeudos"
"C9260","Adeudos"
"C9265","Adeudos"
"C9266","Adeudos"
"C9267","Adeudos"
"C9275","Adeudos"
"C9276","El número de placa no se localizó en el padrón"
"C9281","El número de placa no se localizó en el padrón"
"C9284","Adeudos"
"C9286","Adeudos"
"C9298","Adeudos"
"C9299","Adeudos"
"C92AAA","Adeudos"
"C92AAB","Sin adeudos"
"C92AAC","Sin adeudos"
"C92AAD","Adeudos"
"C92AAE","Sin adeudos"
"C92AAF","Sin adeudos"
"C92AAG","Adeudos"
"C92AAH","Adeudos"
"C92AAJ","Sin adeudos"
"C92AAK","Adeudos"
"C92AAL","Adeudos"
"C92AAN","Sin adeudos"
"C92AAP","Placa anterior: 542YPT"
"C92AAR","Adeudos"
"C92AAS","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C92AAT","Adeudos"
"C92AAV","Placa anterior: 204YRD"
"C92AAW","Sin adeudos"
"C92AAX","Sin adeudos"
"C92ABB","Adeudos"
"C92ABC","Sin adeudos"
"C92ABD","Sin adeudos"
"C92ABE","Sin adeudos"
"C92ABF","Sin adeudos"
"C92ABH","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C92ABJ","Adeudos"
"C92ABK","Adeudos"
"C92ABL","Adeudos"
"C92ABN","Sin adeudos"
"C92ABP","Adeudos"
"C92ABR","Adeudos"
"C92ABS","ERROR. Revisar Placa"
"C92ABU","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C92ABW","Placa anterior: C92ABW"
"C92ABX","Sin adeudos"
"C92ABY","Sin adeudos"
"C92ABZ","El número de placa no se localizó en el padrón"
"C92ACA","Sin adeudos"
"C92ACB","Adeudos"
"C92ACC","Adeudos"
"C92ACD","Adeudos"
"C92ACE","Sin adeudos"
"C92ACF","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C92ACG","Sin adeudos"
"C92ACH","Adeudos"
"C92ACJ","Sin adeudos"
"C92ACK","Adeudos"
"C92ACN","Adeudos"
"C92ACP","Placa anterior: 705YDF"
"C92ACR","Sin adeudos"
"C92ACS","Adeudos"
"C92ACT","Adeudos"
"C92ACU","Adeudos"
"C92ACV","Sin adeudos"
"C92ACW","Sin adeudos"
"C92ACX","Sin adeudos"
"C92ACY","ERROR. Revisar Placa"
"C92ACZ","Adeudos"
"C92ADB","Sin adeudos"
"C92ADC","Adeudos"
"C92ADD","Sin adeudos"
"C92ADE","Sin adeudos"
"C92ADF","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C92ADG","Placa anterior: 384YNX"
"C92ADH","Adeudos"
"C92ADJ","Adeudos"
"C92ADK","Sin adeudos"
"C92ADL","Sin adeudos"
"C92ADM","Adeudos"
"C92ADN","ERROR. Revisar Placa"
"C92ADP","Sin adeudos"
"C92ADR","Sin adeudos"
"C92ADS","Adeudos"
"C92ADT","Sin adeudos"
"C92ADU","Sin adeudos"
"C92ADV","Sin adeudos"
"C92ADW","Sin adeudos"
"C92ADX","Adeudos"
"C92ADY","Sin adeudos"
"C92ADZ","Adeudos"
"C92AEB","Adeudos"
"C92AEC","Sin adeudos"
"C92AED","Sin adeudos"
"C92AEE","Adeudos"
"C92AEF","Adeudos"
"C92AEH","Sin adeudos"
"C92AEK","Sin adeudos"
"C92AEM","Sin adeudos"
"C92AEN","Sin adeudos"
"C92AEP","Adeudos"
"C92AER","Adeudos"
"C92AES","Adeudos"
"C92AET","Adeudos"
"C92AEU","Adeudos"
"C92AEV","Sin adeudos"
"C92AEW","Sin adeudos"
"C92AEX","Sin adeudos"
"C92AEZ","ERROR. Revisar Placa"
"C92AFA","Adeudos"
"C92AFB","Sin adeudos"
"C92AFC","Placa anterior: C92AFC"
"C92AFD","Sin adeudos"
"C92AFE","Sin adeudos"
"C92AFF","Sin adeudos"
"C92AFG","Adeudos"
"C92AFH","Adeudos"
"C92AFK","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C92AFL","Adeudos"
"C92AFM","Sin adeudos"
"C92AFN","Adeudos"
"C92AFR","Adeudos"
"C92AFS","Adeudos"
"C92AFU","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C92AFV","Adeudos"
"C92AFW","Sin adeudos"
"C92AFX","Sin adeudos"
"C92AFY","Sin adeudos"
"C92AGA","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C92AGB","Adeudos"
"C92AGC","Sin adeudos"
"C92AGD","Sin adeudos"
"C92AGE","Adeudos"
"C92AGF","Sin adeudos"
"C92AGG","Adeudos"
"C92AGH","Placa anterior: 282UAU"
"C92AGJ","Adeudos"
"C92AGK","Sin adeudos"
"C92AGL","Sin adeudos"
"C92AGM","Sin adeudos"
"C92AGN","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C92AGP","Sin adeudos"
"C92AGR","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C92AGS","Sin adeudos"
"C92AGT","Sin adeudos"
"C92AGV","Placa anterior: C92AGV"
"C92AGX","Sin adeudos"
"C92AGY","Adeudos"
"C92AGZ","Sin adeudos"
"C92AHA","Sin adeudos"
"C92AHB","Adeudos"
"C92AHC","Adeudos"
"C92AHD","Sin adeudos"
"C92AHE","Placa anterior: C92AHE"
"C92AHF","Adeudos"
"C92AHG","Sin adeudos"
"C92AHH","Sin adeudos"
"C92AHL","Placa anterior: 116XZP"
"C92AHM","Placa anterior: C92AHM"
"C92AHR","Sin adeudos"
"C92AHS","Sin adeudos"
"C92AHT","Sin adeudos"
"C92AHU","Adeudos"
"C92AHV","Adeudos"
"C92AHW","Adeudos"
"C92AHX","Placa anterior: C92AHX"
"C92AHY","Sin adeudos"
"C92AHZ","Sin adeudos"
"C92AJB","Sin adeudos"
"C92AJD","Adeudos"
"C92AJE","Adeudos"
"C92AJF","Adeudos"
"C92AJH","Adeudos"
"C92AJL","Adeudos"
"C92AJM","Adeudos"
"C92AJN","Adeudos"
"C92AJP","Sin adeudos"
"C92AJR","Sin adeudos"
"C92AJS","Adeudos"
"C92AJT","Adeudos"
"C92AJU","Sin adeudos"
"C92AJW","Sin adeudos"
"C92AJX","Adeudos"
"C92AJZ","Adeudos"
"C92AKA","Sin adeudos"
"C92AKB","Sin adeudos"
"C92AKC","Sin adeudos"
"C92AKE","Sin adeudos"
"C92AKF","Sin adeudos"
"C92AKH","Sin adeudos"
"C92AKJ","Adeudos"
"C92AKK","Adeudos"
"C92AKL","Sin adeudos"
"C92AKP","Sin adeudos"
"C92AKR","Sin adeudos"
"C92AKS","Sin adeudos"
"C92AKT","Placa anterior: 574YWH"
"C92AKU","Sin adeudos"
"C92AKV","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C92AKX","Sin adeudos"
"C92ALA","Sin adeudos"
"C92ALC","Adeudos"
"C92ALD","Adeudos"
"C92ALE","Sin adeudos"
"C92ALF","Sin adeudos"
"C92ALG","Sin adeudos"
"C92ALJ","Adeudos"
"C92ALL","Sin adeudos"
"C92ALM","Sin adeudos"
"C92ALN","Adeudos"
"C92ALP","Sin adeudos"
"C92ALR","Sin adeudos"
"C92ALT","Sin adeudos"
"C92ALU","Sin adeudos"
"C92ALV","Sin adeudos"
"C92ALX","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C92ALY","Adeudos"
"C92ALZ","Sin adeudos"
"C92AMA","Sin adeudos"
"C92AMB","Sin adeudos"
"C92AMC","Sin adeudos"
"C92AMD","Sin adeudos"
"C92AME","Adeudos"
"C92AMG","Sin adeudos"
"C92AMH","Sin adeudos"
"C92AMJ","Sin adeudos"
"C92AMK","Sin adeudos"
"C92AMM","Adeudos"
"C92AMN","Sin adeudos"
"C92AMP","Sin adeudos"
"C92AMR","Sin adeudos"
"C92AMS","Sin adeudos"
"C92AMT","Sin adeudos"
"C92AMV","Sin adeudos"
"C92AMW","Adeudos"
"C92AMX","Sin adeudos"
"C92AMZ","Sin adeudos"
"C92ANA","Adeudos"
"C92ANB","Adeudos"
"C92AND","Sin adeudos"
"C92ANE","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C92ANF","Placa anterior: 293ZEZ"
"C92ANH","Sin adeudos"
"C92ANL","Sin adeudos"
"C92ANM","Placa anterior: 941ZBE"
"C92ANN","Sin adeudos"
"C92ANP","Sin adeudos"
"C92ANR","Adeudos"
"C92ANS","Sin adeudos"
"C92ANV","Sin adeudos"
"C92ANW","Sin adeudos"
"C92ANX","Adeudos"
"C92ANY","Adeudos"
"C92APF","Placa anterior: A49AKP"
