"placa","estatus"
"C85AEW","Sin adeudos"
"C85AEX","Sin adeudos"
"C85AEY","Sin adeudos"
"C85AEZ","Adeudos"
"C85AFA","Sin adeudos"
"C85AFC","Sin adeudos"
"C85AFD","Placa anterior: C85AFD"
"C85AFF","Sin adeudos"
"C85AFG","Sin adeudos"
"C85AFH","Adeudos"
"C85AFK","Sin adeudos"
"C85AFL","Adeudos"
"C85AFM","Adeudos"
"C85AFN","ERROR. Revisar Placa"
"C85AFR","Sin adeudos"
"C85AFT","ERROR. Revisar Placa"
"C85AFU","Placa anterior: 947YNS"
"C85AFV","Adeudos"
"C85AFW","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C85AFX","Sin adeudos"
"C85AFY","Adeudos"
"C85AGA","Adeudos"
"C85AGB","Adeudos"
"C85AGC","Sin adeudos"
"C85AGE","Sin adeudos"
"C85AGJ","Sin adeudos"
"C85AGL","Adeudos"
"C85AGM","Adeudos"
"C85AGR","Adeudos"
"C85AGT","Sin adeudos"
"C85AGU","Sin adeudos"
"C85AGV","Sin adeudos"
"C85AGZ","Sin adeudos"
"C85AHB","Adeudos"
"C85AHC","Sin adeudos"
"C85AHD","Adeudos"
"C85AHE","Sin adeudos"
"C85AHH","El número de placa no se localizó en el padrón"
"C85AHK","Adeudos"
"C85AHL","Sin adeudos"
"C85AHM","Sin adeudos"
"C85AHN","Adeudos"
"C85AHR","Sin adeudos"
"C85AHS","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C85AHT","Adeudos"
"C85AHV","Adeudos"
"C85AHW","Adeudos"
"C85AHY","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C85AHZ","El número de placa no se localizó en el padrón"
"C85AJC","Adeudos"
"C85AJD","ERROR. Revisar Placa"
"C85AJE","ERROR. Revisar Placa"
"C85AJF","ERROR. Revisar Placa"
"C85AJH","ERROR. Revisar Placa"
"C85AJL","Sin adeudos"
"C85AJM","Placa anterior: C85AJM"
"C85AJN","Adeudos"
"C85AJP","Sin adeudos"
"C85AJR","Adeudos"
