"placa","estatus"
"C90BEP","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C90BES","Sin adeudos"
"C90BET","Sin adeudos"
"C90BEU","Sin adeudos"
"C90BEV","Sin adeudos"
"C90BEW","Sin adeudos"
"C90BEX","Sin adeudos"
"C90BFA","Adeudos"
"C90BFD","Sin adeudos"
"C90BFF","Sin adeudos"
"C90BFG","Sin adeudos"
"C90BFH","Adeudos"
"C90BFK","Sin adeudos"
"C90BFL","Sin adeudos"
"C90BFM","Sin adeudos"
"C90BFS","Sin adeudos"
"C90BFT","Sin adeudos"
"C90BFU","Adeudos"
"C90BFV","Sin adeudos"
"C90BFY","Adeudos"
"C90BFZ","Sin adeudos"
"C90BGE","Sin adeudos"
"C90BGF","Sin adeudos"
"C90BGG","Sin adeudos"
"C90BGH","Sin adeudos"
"C90BGJ","Sin adeudos"
"C90BGK","Sin adeudos"
"C90BGL","Sin adeudos"
"C90BGP","Sin adeudos"
"C90BGR","Sin adeudos"
"C90BGT","Sin adeudos"
"C90BGX","Sin adeudos"
"C90BGZ","Sin adeudos"
"C90BHA","Sin adeudos"
"C90BHB","Sin adeudos"
"C90BHC","Sin adeudos"
"C90BHD","Sin adeudos"
"C90BHF","Sin adeudos"
"C9102","Sin adeudos"
"C9106","Sin adeudos"
"C9107","Adeudos"
"C9111","Adeudos"
"C9112","Adeudos"
"C9126","Adeudos"
"C9129","Sin adeudos"
"C9133","Adeudos"
"C9143","Adeudos"
"C9149","Adeudos"
"C9151","ERROR. Revisar Placa"
"C9163","Sin adeudos"
"C9177","Adeudos"
"C9178","Sin adeudos"
"C9180","Adeudos"
"C9183","Adeudos"
"C9194","Sin adeudos"
"C9195","Adeudos"
"C91AAA","El número de placa no se localizó en el padrón"
"C91AAB","Adeudos"
"C91AAC","Sin adeudos"
"C91AAD","Adeudos"
"C91AAF","Adeudos"
"C91AAG","Sin adeudos"
"C91AAH","Adeudos"
"C91AAJ","Sin adeudos"
"C91AAK","Adeudos"
"C91AAL","Adeudos"
"C91AAN","Adeudos"
"C91AAP","Adeudos"
"C91AAR","Sin adeudos"
"C91AAS","Adeudos"
"C91AAT","Sin adeudos"
"C91AAU","Sin adeudos"
"C91AAV","Adeudos"
"C91AAW","Sin adeudos"
"C91AAX","Sin adeudos"
"C91AAY","Sin adeudos"
"C91AAZ","Adeudos"
"C91ABA","El número de placa no se localizó en el padrón"
"C91ABC","Placa anterior: 360YBL"
"C91ABD","Sin adeudos"
"C91ABE","Sin adeudos"
"C91ABF","Sin adeudos"
"C91ABK","Sin adeudos"
"C91ABL","Adeudos"
"C91ABN","Sin adeudos"
"C91ABP","Sin adeudos"
"C91ABR","Adeudos"
"C91ABT","Sin adeudos"
"C91ABV","Sin adeudos"
"C91ABW","Placa anterior: 883VDJ"
"C91ABX","El número de placa no se localizó en el padrón"
"C91ABY","Sin adeudos"
"C91ABZ","Sin adeudos"
"C91ACA","Adeudos"
"C91ACB","Adeudos"
"C91ACD","Sin adeudos"
"C91ACE","Adeudos"
"C91ACG","Adeudos"
"C91ACH","Adeudos"
"C91ACJ","ERROR. Revisar Placa"
"C91ACM","Sin adeudos"
"C91ACN","Sin adeudos"
"C91ACP","Sin adeudos"
"C91ACR","Adeudos"
"C91ACU","Placa anterior: 701WST"
"C91ACV","Adeudos"
"C91ACW","El número de placa no se localizó en el padrón"
"C91ACX","Placa anterior: 698YLW"
"C91ACY","Adeudos"
"C91ACZ","Sin adeudos"
"C91ADB","Adeudos"
"C91ADC","Sin adeudos"
"C91ADD","Adeudos"
"C91ADE","Adeudos"
"C91ADF","Sin adeudos"
"C91ADH","Sin adeudos"
"C91ADK","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C91ADL","Sin adeudos"
"C91ADM","Adeudos"
"C91ADN","Placa anterior: C91ADN"
"C91ADP","Adeudos"
"C91ADR","Adeudos"
"C91ADS","Sin adeudos"
"C91ADT","Sin adeudos"
"C91ADU","Adeudos"
"C91ADV","El número de placa no se localizó en el padrón"
"C91ADW","Sin adeudos"
"C91ADX","Sin adeudos"
"C91ADY","Sin adeudos"
"C91ADZ","Placa anterior: C91ADZ"
"C91AEA","Sin adeudos"
"C91AEC","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C91AED","Sin adeudos"
"C91AEE","Placa anterior: 493TJJ"
"C91AEF","Sin adeudos"
"C91AEG","Adeudos"
"C91AEH","Sin adeudos"
"C91AEJ","Adeudos"
"C91AEL","Adeudos"
"C91AEM","Adeudos"
"C91AEN","Sin adeudos"
"C91AEP","Adeudos"
"C91AER","Adeudos"
"C91AES","Adeudos"
"C91AET","Adeudos"
"C91AEU","Sin adeudos"
"C91AEV","Sin adeudos"
"C91AEW","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C91AEX","Placa anterior: C91AEX"
"C91AEZ","Placa anterior: C91AEZ"
"C91AFA","Placa anterior: 296MDK"
"C91AFC","Sin adeudos"
"C91AFD","Sin adeudos"
"C91AFE","Adeudos"
"C91AFF","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C91AFH","Sin adeudos"
"C91AFK","Sin adeudos"
"C91AFL","Sin adeudos"
"C91AFM","Sin adeudos"
"C91AFN","Adeudos"
"C91AFR","Adeudos"
"C91AFS","Placa anterior: 882ZDY"
"C91AFT","Adeudos"
"C91AFU","Adeudos"
"C91AFV","Adeudos"
"C91AFW","Sin adeudos"
"C91AFX","Sin adeudos"
"C91AFY","Adeudos"
"C91AFZ","Adeudos"
"C91AGA","Adeudos"
"C91AGC","Sin adeudos"
"C91AGD","Adeudos"
"C91AGE","Adeudos"
"C91AGF","Sin adeudos"
"C91AGG","Adeudos"
"C91AGH","Placa anterior: 159VVS"
"C91AGJ","Adeudos"
"C91AGK","Adeudos"
"C91AGL","Sin adeudos"
"C91AGM","Sin adeudos"
