"placa","estatus"
"CX081","Adeudos"
"CX085","Placa anterior: 451MPT"
"CX086","Adeudos"
"CX087","Adeudos"
"CX088","Placa anterior: 533RTM"
"CX089","Adeudos"
"CX091","Sin adeudos"
"CX093","Adeudos"
"CX095","Sin adeudos"
"CX099","Placa anterior: 397MPC"
"CX100","Adeudos"
"CX101","Sin adeudos"
"CX102","Placa anterior: 337ALV"
"CX103","Placa anterior: 242MVK"
"CX104","Sin adeudos"
"CX106","Placa anterior: 605PWZ"
"CX107","Placa anterior: 520WLW"
"CX110","Placa anterior: 271NWM"
"CX114","Adeudos"
"CX116","Sin adeudos"
"CX119","Placa anterior: 410PRT"
"CX120","Adeudos"
"CX121","Placa anterior: 331MKZ"
"CX122","Sin adeudos"
"CX129","Adeudos"
"CX130","Placa anterior: 307NRT"
"CX133","Placa anterior: 688PWB"
"CX134","Placa anterior: 954RUP"
"CX135","Placa anterior: 937AZU"
"CX137","Adeudos"
"CX140","Adeudos"
"CX142","Sin adeudos"
"CX144","Placa anterior: 196MZB"
"CX146","Placa anterior: 143MDE"
"CX147","Sin adeudos"
"CX149","Adeudos"
"CX151","Placa anterior: 731NUV"
"CX153","Sin adeudos"
"CX154","Adeudos"
"CX156","Placa anterior: 724WDY"
"CX161","Adeudos"
"CX162","Sin adeudos"
"CX164","Adeudos"
"CX165","Adeudos"
"CX166","Adeudos"
"CX167","Adeudos"
"CX168","Adeudos"
"CX171","Adeudos"
"CX172","El número de placa no se localizó en el padrón"
"CX173","Sin adeudos"
"CX174","Adeudos"
"CX175","Sin adeudos"
"CX176","Sin adeudos"
"CX177","Placa anterior: 893NTK"
"CX178","Placa anterior: 997MZW"
"CX181","Adeudos"
"CX182","Sin adeudos"
"CX183","Adeudos"
"CX184","Placa anterior: 628ADK"
"CX186","Sin adeudos"
"CX190","Sin adeudos"
"CX191","Adeudos"
"CX192","Adeudos"
"CX196","Sin adeudos"
"CX200","Sin adeudos"
"CX202","Placa anterior: 278RWJ"
"CX205","El número de placa no se localizó en el padrón"
"CX208","Sin adeudos"
"CX217","Placa anterior: 536AKW"
"CX221","Placa anterior: 599MET"
"CX222","Adeudos"
"CX223","Placa anterior: 189VNY"
"CX224","Adeudos"
"CX227","Placa anterior: 856UJF"
"CX228","Adeudos"
"CX231","Placa anterior: 774MTE"
"CX232","Placa anterior: 484PPB"
"CX235","Sin adeudos"
"CX236","Adeudos"
"CX239","Adeudos"
"CX242","Placa anterior: 247MCU"
"CX244","Adeudos"
"CX247","Adeudos"
"CX248","Adeudos"
"CX249","Adeudos"
"CX251","Placa anterior: 235NXN"
"CX254","Adeudos"
"CX255","Adeudos"
"CX257","Placa anterior: 649MKJ"
"CX259","Adeudos"
"CX260","Placa anterior: 724RTZ"
"CX263","Sin adeudos"
"CX264","Sin adeudos"
"CX265","Adeudos"
"CX269","El número de placa no se localizó en el padrón"
"CX270","Sin adeudos"
"CX271","Sin adeudos"
"CX272","Sin adeudos"
"CX273","Sin adeudos"
"CX274","Placa anterior: 359VBV"
"CX275","Placa anterior: 538VBV"
"CX276","Placa anterior: 723MLP"
"CX277","Placa anterior: 831VBV"
"CX278","Placa anterior: 446VHE"
"CX280","Sin adeudos"
"CX283","Sin adeudos"
"CX284","Sin adeudos"
"CX285","Sin adeudos"
"CX286","Sin adeudos"
"CX287","Sin adeudos"
"CX288","Sin adeudos"
"CX289","Sin adeudos"
"CX290","Sin adeudos"
"CX291","Sin adeudos"
"CX292","Sin adeudos"
"CX293","Sin adeudos"
"CX294","Placa anterior: 521MMT"
"CX295","Sin adeudos"
"CX296","Sin adeudos"
"CX300","Adeudos"
"CX301","Placa anterior: 305MJR"
"CX302","Placa anterior: 277MVT"
"CX303","Placa anterior: 492NAA"
"CX304","Sin adeudos"
"CX305","Placa anterior: 928NWP"
"CX306","Placa anterior: 922JFG"
"CX307","Sin adeudos"
"CX309","Placa anterior: 634TZT"
"CX310","Placa anterior: 241VHR"
"CX313","Placa anterior: 411RSV"
"CX314","Placa anterior: 714RWJ"
"CX324","Placa anterior: 456PGX"
"CX326","Adeudos"
"CX327","Placa anterior: 777TFU"
"CX328","Adeudos"
"CX330","Sin adeudos"
"CX331","Placa anterior: 925MUX"
"CX332","Sin adeudos"
"CX334","Placa anterior: 317ABC"
"CX335","Placa anterior: 178MMC"
"CX338","Sin adeudos"
"CX339","Placa anterior: 840NGA"
"CX340","Placa anterior: 632MYN"
"CX348","Placa anterior: 274RSH"
"CX351","Adeudos"
"CX352","Sin adeudos"
"CX353","Adeudos"
"CX355","Adeudos"
"CX357","Placa anterior: 692PVF"
"CX363","El número de placa no se localizó en el padrón"
"CX364","Placa anterior: 314PXB"
"CX366","Placa anterior: 732PSR"
"CX368","Adeudos"
"CX371","Adeudos"
"CX372","Placa anterior: 130UJM"
"CX376","Placa anterior: 335PTS"
"CX378","Placa anterior: 124MAB"
"CX381","Placa anterior: 549MAV"
"CX384","Placa anterior: 808PLX"
"CX385","Placa anterior: 312AEV"
"CX386","Sin adeudos"
"CX387","Sin adeudos"
"CX392","Placa anterior: 247MBL"
"CX394","Adeudos"
"CX401","Sin adeudos"
"CX404","Placa anterior: 815PVF"
"CX406","Placa anterior: 508MBA"
"CX407","Placa anterior: 274PEW"
"CX411","Placa anterior: 174MZM"
"CX413","Placa anterior: 906MNY"
"CX414","Placa anterior: 777CSW"
"CX418","Adeudos"
"CX421","Sin adeudos"
"CX424","Placa anterior: 305WGL"
"CX426","Placa anterior: 566MFT"
"CX428","Sin adeudos"
"CX429","Adeudos"
"CX430","Adeudos"
"CX431","Adeudos"
"CX432","Adeudos"
"CX435","Placa anterior: 306NLR"
"CX436","Placa anterior: 699MEV"
"CX440","Adeudos"
"CX441","Placa anterior: 172UDC"
"CX442","Placa anterior: 223RNL"
"CX443","Placa anterior: 551MMA"
"CX444","Placa anterior: 898BLX"
"CX445","Sin adeudos"
"CX446","Placa anterior: 452PKV"
"CX447","Sin adeudos"
"CX451","Placa anterior: 523NSF"
"CX452","Adeudos"
"CX453","Sin adeudos"
"CX454","Sin adeudos"
"CX455","Sin adeudos"
"CX456","Sin adeudos"
"CX460","Adeudos"
"CX465","Adeudos"
"CX467","Adeudos"
"CX469","Placa anterior: 352XCC"
"CX470","Placa anterior: 696XCC"
"CX471","Sin adeudos"
"CX472","Sin adeudos"
"CX474","Sin adeudos"
"CX476","Adeudos"
"CX477","Adeudos"
"CX478","Adeudos"
"CX479","Placa anterior: 516NMZ"
"CX480","Adeudos"
"CX482","Sin adeudos"
"CX495","Adeudos"
"CX496","Adeudos"
"CX497","Placa anterior: 525NLC"
"CX498","El número de placa no se localizó en el padrón"
"CX499","Placa anterior: 899PWP"
"CX500","Sin adeudos"
"CX502","Adeudos"
"CX504","Adeudos"
"CX508","Placa anterior: 497SVM"
"CX514","El número de placa no se localizó en el padrón"
"CX516","Sin adeudos"
"CX519","Adeudos"
"CX520","Sin adeudos"
"CX521","Placa anterior: 749UZK"
"CX522","Adeudos"
"CX526","Adeudos"
"CX527","Placa anterior: 338MEK"
"CX531","El número de placa no se localizó en el padrón"
"CX532","Sin adeudos"
"CX540","Adeudos"
"CX541","Placa anterior: 950PBA"
"CX544","Adeudos"
"CX545","Placa anterior: 935MSN"
"CX547","Placa anterior: 112ACU"
"CX550","Adeudos"
"CX551","Adeudos"
"CX552","Sin adeudos"
"CX553","Adeudos"
"CX557","Sin adeudos"
"CX558","Sin adeudos"
"CX559","Placa anterior: 281VNY"
"CX562","Adeudos"
"CX563","Sin adeudos"
"CX564","Adeudos"
"CX566","Adeudos"
"CX567","Sin adeudos"
"CX568","Adeudos"
"CX569","Sin adeudos"
"CX570","Sin adeudos"
"CX571","Placa anterior: 109LXE"
"CX573","Sin adeudos"
"CX574","Adeudos"
"CX576","Sin adeudos"
"CX577","Adeudos"
"CX578","Adeudos"
"CX579","Adeudos"
"CX580","Adeudos"
"CX583","Adeudos"
"CX584","Adeudos"
"CX585","Sin adeudos"
"CX588","Sin adeudos"
"CX592","Sin adeudos"
"CX593","Placa anterior: 556CNX"
"CX595","Adeudos"
"CX597","Placa anterior: 529NLX"
"CX598","Placa anterior: 223SAL"
"CX601","Placa anterior: 825MXH"
"CX608","El número de placa no se localizó en el padrón"
"CX609","Placa anterior: 395PHF"
"CX612","Adeudos"
"CX613","Placa anterior: 761PMB"
"CX615","Placa anterior: 948NWP"
"CX617","Adeudos"
"CX618","ERROR. Revisar Placa"
"CX622","Sin adeudos"
"CX625","Adeudos"
"CX627","Adeudos"
"CX628","Adeudos"
"CX629","Placa anterior: 303MDX"
"CX631","Placa anterior: 280PKC"
"CX632","Adeudos"
"CX633","Placa anterior: 313UES"
"CX635","ERROR. Revisar Placa"
"CX636","ERROR. Revisar Placa"
"CX638","ERROR. Revisar Placa"
"CX639","ERROR. Revisar Placa"
"CX641","Placa anterior: 571NBF"
"CX643","Placa anterior: 153NXL"
"CX647","Adeudos"
"CX651","Sin adeudos"
"CX652","Adeudos"
"CX654","Sin adeudos"
"CX655","Placa anterior: 997SAM"
"CX656","Adeudos"
"CX660","ERROR. Revisar Placa"
"CX661","ERROR. Revisar Placa"
"CX662","ERROR. Revisar Placa"
"CX663","ERROR. Revisar Placa"
"CX665","ERROR. Revisar Placa"
"CX667","ERROR. Revisar Placa"
"CX668","ERROR. Revisar Placa"
"CX671","ERROR. Revisar Placa"
"CX672","ERROR. Revisar Placa"
"CX674","ERROR. Revisar Placa"
"CX675","ERROR. Revisar Placa"
