"placa","estatus"
"CB011","Adeudos"
"CB012","El número de placa no se localizó en el padrón"
"CB013","El número de placa no se localizó en el padrón"
"CB015","Adeudos"
"CB016","ERROR. Revisar Placa"
"CB017","ERROR. Revisar Placa"
"CB019","Sin adeudos"
"CB020","ERROR. Revisar Placa"
"CB151","ERROR. Revisar Placa"
"CB154","Adeudos"
"CB157","Adeudos"
"CB159","Adeudos"
"CB164","El número de placa no se localizó en el padrón"
"CB166","ERROR. Revisar Placa"
"CB169","ERROR. Revisar Placa"
"CB173","Placa anterior: 204RUC"
"CB175","Sin adeudos"
"CB178","Sin adeudos"
"CB179","Placa anterior: 126MWV"
"CB182","Sin adeudos"
"CB185","Adeudos"
"CB188","El número de placa no se localizó en el padrón"
"CB189","ERROR. Revisar Placa"
"CB190","Sin adeudos"
"CB193","Sin adeudos"
"CB194","Sin adeudos"
"CB197","Adeudos"
"CB203","Sin adeudos"
"CB205","El número de placa no se localizó en el padrón"
"CB206","Adeudos"
"CB207","Adeudos"
"CB214","Sin adeudos"
"CB215","Sin adeudos"
"CB220","El número de placa no se localizó en el padrón"
"CB221","Adeudos"
"CB224","Adeudos"
"CB229","Placa anterior: 132JFG"
"CB231","El número de placa no se localizó en el padrón"
"CB238","Sin adeudos"
"CB241","Sin adeudos"
"CB244","Sin adeudos"
"CB247","Sin adeudos"
"CB251","Sin adeudos"
"CB255","Sin adeudos"
"CB259","El número de placa no se localizó en el padrón"
"CB261","Adeudos"
"CB262","El número de placa no se localizó en el padrón"
"CB263","Sin adeudos"
"CB268","El número de placa no se localizó en el padrón"
"CB270","Sin adeudos"
"CB271","El número de placa no se localizó en el padrón"
"CB272","Sin adeudos"
"CB274","Sin adeudos"
"CB278","El número de placa no se localizó en el padrón"
"CB281","Sin adeudos"
"CB291","Sin adeudos"
"CB292","Placa anterior: 567ETG"
"CB294","Sin adeudos"
"CB296","El número de placa no se localizó en el padrón"
"CB297","Sin adeudos"
"CB301","El número de placa no se localizó en el padrón"
"CB305","ERROR. Revisar Placa"
"CB306","Sin adeudos"
"CB308","Sin adeudos"
"CB309","El número de placa no se localizó en el padrón"
"CB402","ERROR. Revisar Placa"
"CB404","Sin adeudos"
"CB405","Adeudos"
"CB409","Placa anterior: 792MAY"
"CB415","El número de placa no se localizó en el padrón"
"CB416","Sin adeudos"
"CB417","El número de placa no se localizó en el padrón"
"CB420","ERROR. Revisar Placa"
"CB422","Adeudos"
"CB429","Adeudos"
"CB430","El número de placa no se localizó en el padrón"
"CB431","Placa anterior: 284AVM"
"CB432","Sin adeudos"
"CB435","Sin adeudos"
"CB436","Sin adeudos"
"CB440","Sin adeudos"
"CB441","El número de placa no se localizó en el padrón"
"CB442","Adeudos"
"CB448","Sin adeudos"
"CB651","Adeudos"
"CB652","El número de placa no se localizó en el padrón"
"CB656","Sin adeudos"
"CB658","El número de placa no se localizó en el padrón"
"CB666","Adeudos"
"CB667","Sin adeudos"
"CB671","El número de placa no se localizó en el padrón"
"CB672","Placa anterior: 946PCK"
"CB676","Adeudos"
"CB680","El número de placa no se localizó en el padrón"
"CB681","El número de placa no se localizó en el padrón"
"CB683","Sin adeudos"
"CB684","Sin adeudos"
"CB685","Sin adeudos"
"CB687","Sin adeudos"
"CB688","El número de placa no se localizó en el padrón"
"CB690","Sin adeudos"
"CB691","El número de placa no se localizó en el padrón"
"CB695","Adeudos"
"CB697","Placa anterior: 334NNE"
"CB698","Adeudos"
"CB699","El número de placa no se localizó en el padrón"
"CB701","Sin adeudos"
"CB702","Adeudos"
"CB703","Sin adeudos"
"CB705","Adeudos"
"CB712","Sin adeudos"
"CB713","El número de placa no se localizó en el padrón"
"CB714","Sin adeudos"
"CB715","El número de placa no se localizó en el padrón"
"CB716","Sin adeudos"
"CB721","Sin adeudos"
"CB722","Sin adeudos"
"CB724","Placa anterior: 653BJM"
"CB725","Sin adeudos"
"CB726","Sin adeudos"
"CB728","Adeudos"
"CB729","Sin adeudos"
"CB732","Sin adeudos"
"CB733","El número de placa no se localizó en el padrón"
"CB737","El número de placa no se localizó en el padrón"
"CB741","Adeudos"
"CB742","Sin adeudos"
"CB746","El número de placa no se localizó en el padrón"
"CB749","Sin adeudos"
"CB750","Sin adeudos"
"CC001","El número de placa no se localizó en el padrón"
"CC003","Sin adeudos"
"CC007","El número de placa no se localizó en el padrón"
"CC009","El número de placa no se localizó en el padrón"
"CC011","El número de placa no se localizó en el padrón"
"CC012","El número de placa no se localizó en el padrón"
"CC013","Adeudos"
"CC017","El número de placa no se localizó en el padrón"
"CC020","El número de placa no se localizó en el padrón"
"CC021","Sin adeudos"
"CC022","El número de placa no se localizó en el padrón"
"CC023","Sin adeudos"
"CC026","El número de placa no se localizó en el padrón"
"CC028","El número de placa no se localizó en el padrón"
"CC029","ERROR. Revisar Placa"
"CC031","Sin adeudos"
"CC032","Sin adeudos"
"CC038","El número de placa no se localizó en el padrón"
"CC040","El número de placa no se localizó en el padrón"
"CC041","Sin adeudos"
"CC042","Adeudos"
"CC045","El número de placa no se localizó en el padrón"
"CC046","Placa anterior: 435PNB"
"CC047","Adeudos"
"CC050","Adeudos"
"CC053","Sin adeudos"
"CC058","Adeudos"
"CC059","Sin adeudos"
"CC063","Sin adeudos"
"CC066","Adeudos"
"CC067","Adeudos"
"CC072","Sin adeudos"
"CC073","Adeudos"
"CC074","Sin adeudos"
"CC075","Placa anterior: 472KAW"
"CC076","Placa anterior: 988ZFU"
"CC077","Sin adeudos"
"CC078","El número de placa no se localizó en el padrón"
"CC079","Placa anterior: 596MLX"
"CC080","Sin adeudos"
"CC082","Sin adeudos"
"CC083","Sin adeudos"
"CC086","Placa anterior: 245JFE"
"CC088","El número de placa no se localizó en el padrón"
"CC090","Adeudos"
"CC093","Sin adeudos"
"CC094","Sin adeudos"
"CC095","Placa anterior: DT300"
"CC098","Adeudos"
"CC101","El número de placa no se localizó en el padrón"
"CC102","Sin adeudos"
"CC103","Sin adeudos"
"CC104","El número de placa no se localizó en el padrón"
"CC106","ERROR. Revisar Placa"
"CC107","ERROR. Revisar Placa"
"CC108","El número de placa no se localizó en el padrón"
"CC113","ERROR. Revisar Placa"
"CC114","El número de placa no se localizó en el padrón"
"CC115","ERROR. Revisar Placa"
"CC116","ERROR. Revisar Placa"
"CC118","Sin adeudos"
"CC119","El número de placa no se localizó en el padrón"
"CC121","Adeudos"
"CC122","El número de placa no se localizó en el padrón"
"CC127","Sin adeudos"
"CC129","El número de placa no se localizó en el padrón"
"CC133","Placa anterior: 714RMS"
"CC134","El número de placa no se localizó en el padrón"
"CC135","Adeudos"
"CC136","Placa anterior: 332FWP"
"CC140","Sin adeudos"
"CC142","El número de placa no se localizó en el padrón"
"CC144","ERROR. Revisar Placa"
"CC146","ERROR. Revisar Placa"
"CC147","Sin adeudos"
"CC148","Placa anterior: 736NNK"
"CC149","Sin adeudos"
"CC150","El número de placa no se localizó en el padrón"
"CC151","Sin adeudos"
"CC152","Sin adeudos"
"CC153","Sin adeudos"
"CC154","Adeudos"
"CC155","Adeudos"
"CC156","Sin adeudos"
"CC157","Sin adeudos"
"CC166","Sin adeudos"
"CC167","Sin adeudos"
"CC169","Sin adeudos"
"CC173","El número de placa no se localizó en el padrón"
"CC174","Sin adeudos"
"CC175","El número de placa no se localizó en el padrón"
"CC177","Sin adeudos"
"CC178","Sin adeudos"
"CC181","Sin adeudos"
"CC182","Sin adeudos"
"CC184","Adeudos"
"CC186","El número de placa no se localizó en el padrón"
"CC189","Adeudos"
"CC190","El número de placa no se localizó en el padrón"
"CC191","Placa anterior: 238MHA"
"CC192","Sin adeudos"
"CC193","Sin adeudos"
"CC194","Placa anterior: 650NER"
"CC196","Sin adeudos"
"CC197","Sin adeudos"
"CC198","ERROR. Revisar Placa"
"CC199","El número de placa no se localizó en el padrón"
"CC200","El número de placa no se localizó en el padrón"
"CC201","El número de placa no se localizó en el padrón"
"CC202","Sin adeudos"
"CC204","El número de placa no se localizó en el padrón"
"CC206","Sin adeudos"
"CC208","Sin adeudos"
"CC210","Sin adeudos"
"CC214","Sin adeudos"
"CC215","Sin adeudos"
"CC217","Sin adeudos"
"CC220","El número de placa no se localizó en el padrón"
"CC225","Sin adeudos"
"CC226","Sin adeudos"
"CC229","Adeudos"
"CC233","Sin adeudos"
"CC235","Adeudos"
"CC236","Sin adeudos"
"CC240","Adeudos"
"CC242","Sin adeudos"
"CC244","Sin adeudos"
"CC246","Sin adeudos"
"CC248","Sin adeudos"
"CC249","El número de placa no se localizó en el padrón"
"CC256","El número de placa no se localizó en el padrón"
"CC259","El número de placa no se localizó en el padrón"
"CC261","El número de placa no se localizó en el padrón"
"CC262","Sin adeudos"
"CC263","Sin adeudos"
"CC265","El número de placa no se localizó en el padrón"
"CC266","Sin adeudos"
"CC268","Sin adeudos"
"CC269","Adeudos"
"CC274","Sin adeudos"
"CC275","El número de placa no se localizó en el padrón"
"CC276","Adeudos"
"CC280","Adeudos"
"CC284","Adeudos"
"CC287","Sin adeudos"
"CC290","Sin adeudos"
"CC291","Sin adeudos"
"CC294","Sin adeudos"
"CC295","Adeudos"
"CC298","Adeudos"
"CC335","Sin adeudos"
"CC337","El número de placa no se localizó en el padrón"
"CC338","Sin adeudos"
"CC342","Adeudos"
"CC343","Adeudos"
"CC346","Sin adeudos"
"CC347","El número de placa no se localizó en el padrón"
"CC349","El número de placa no se localizó en el padrón"
"CC350","Adeudos"
"CC351","Sin adeudos"
"CC352","El número de placa no se localizó en el padrón"
"CC354","Sin adeudos"
"CC359","El número de placa no se localizó en el padrón"
"CC361","Sin adeudos"
"CC373","Placa anterior: 836NDC"
"CC375","Adeudos"
"CC380","Placa anterior: 110WPW"
"CC388","Sin adeudos"
"CC389","El número de placa no se localizó en el padrón"
"CC390","El número de placa no se localizó en el padrón"
"CC391","Sin adeudos"
"CC392","Sin adeudos"
"CC394","El número de placa no se localizó en el padrón"
"CC397","Sin adeudos"
"CC401","Adeudos"
"CC402","Adeudos"
"CC403","Sin adeudos"
"CC405","El número de placa no se localizó en el padrón"
"CC407","Sin adeudos"
"CC408","ERROR. Revisar Placa"
"CC409","Sin adeudos"
"CC410","El número de placa no se localizó en el padrón"
"CC414","Adeudos"
"CC415","Placa anterior: 831TSX"
"CC416","El número de placa no se localizó en el padrón"
"CC417","El número de placa no se localizó en el padrón"
"CC419","Sin adeudos"
"CC422","ERROR. Revisar Placa"
"CC425","ERROR. Revisar Placa"
"CC433","ERROR. Revisar Placa"
"CC437","El número de placa no se localizó en el padrón"
"CC439","El número de placa no se localizó en el padrón"
"CC441","Adeudos"
"CC442","Sin adeudos"
"CC453","Sin adeudos"
"CC454","Adeudos"
"CC457","Sin adeudos"
"CC460","El número de placa no se localizó en el padrón"
"CC461","Adeudos"
"CC462","Sin adeudos"
"CC463","Sin adeudos"
"CC467","Sin adeudos"
"CC468","El número de placa no se localizó en el padrón"
"CC469","Sin adeudos"
"CC471","Sin adeudos"
"CC472","Sin adeudos"
"CC474","Adeudos"
"CC475","El número de placa no se localizó en el padrón"
"CC478","El número de placa no se localizó en el padrón"
"CC481","Adeudos"
"CC482","El número de placa no se localizó en el padrón"
"CC483","Sin adeudos"
"CC484","El número de placa no se localizó en el padrón"
"CC489","El número de placa no se localizó en el padrón"
"CC493","Sin adeudos"
"CC497","Placa anterior: 515VXG"
"CC498","El número de placa no se localizó en el padrón"
"CC499","Adeudos"
"CC500","El número de placa no se localizó en el padrón"
"CC502","Sin adeudos"
"CC504","El número de placa no se localizó en el padrón"
"CC505","El número de placa no se localizó en el padrón"
"CC506","El número de placa no se localizó en el padrón"
"CC509","Sin adeudos"
"CC510","Sin adeudos"
"CC511","Sin adeudos"
"CC512","Sin adeudos"
"CC513","Adeudos"
"CC514","Adeudos"
"CC515","ERROR. Revisar Placa"
"CC517","Sin adeudos"
"CC518","Sin adeudos"
"CC521","Sin adeudos"
"CC524","El número de placa no se localizó en el padrón"
"CC526","Sin adeudos"
"CC527","Adeudos"
"CC530","Adeudos"
"CC531","Sin adeudos"
"CC532","El número de placa no se localizó en el padrón"
"CC533","Adeudos"
"CC535","Sin adeudos"
"CC536","El número de placa no se localizó en el padrón"
"CC539","Adeudos"
"CC540","Sin adeudos"
"CC542","Sin adeudos"
"CC545","El número de placa no se localizó en el padrón"
"CC546","Sin adeudos"
"CC547","Sin adeudos"
"CC548","El número de placa no se localizó en el padrón"
"CC549","El número de placa no se localizó en el padrón"
"CC550","Adeudos"
"CC552","El número de placa no se localizó en el padrón"
"CC554","Sin adeudos"
"CC557","Sin adeudos"
"CC558","Sin adeudos"
"CC560","Placa anterior: 562MDY"
"CC561","Sin adeudos"
"CC562","Sin adeudos"
"CC563","Placa anterior: B05BBS"
"CC565","Sin adeudos"
"CC566","Sin adeudos"
"CC567","El número de placa no se localizó en el padrón"
"CC569","Adeudos"
"CC571","El número de placa no se localizó en el padrón"
"CC573","Sin adeudos"
"CC574","El número de placa no se localizó en el padrón"
"CC576","El número de placa no se localizó en el padrón"
"CC577","Placa anterior: 909XRP"
"CC578","ERROR. Revisar Placa"
"CC582","ERROR. Revisar Placa"
"CC583","ERROR. Revisar Placa"
"CC586","El número de placa no se localizó en el padrón"
"CC587","ERROR. Revisar Placa"
"CC590","Sin adeudos"
"CC591","Placa anterior: 274NNX"
"CC594","Placa anterior: 630PAU"
"CC595","El número de placa no se localizó en el padrón"
"CC597","Sin adeudos"
"CC599","Sin adeudos"
"CC601","Placa anterior: 221MVM"
"CC603","Sin adeudos"
"CC607","El número de placa no se localizó en el padrón"
"CC610","El número de placa no se localizó en el padrón"
"CC611","Placa anterior: 431VGN"
"CC616","Sin adeudos"
"CC617","El número de placa no se localizó en el padrón"
"CC618","El número de placa no se localizó en el padrón"
"CC619","Adeudos"
"CC620","Sin adeudos"
"CC622","Adeudos"
"CC623","El número de placa no se localizó en el padrón"
"CC625","Sin adeudos"
"CC626","Sin adeudos"
"CC628","Sin adeudos"
"CC629","Sin adeudos"
"CC630","Sin adeudos"
"CC633","Sin adeudos"
"CC635","El número de placa no se localizó en el padrón"
"CC637","Sin adeudos"
"CC639","Sin adeudos"
"CC641","Sin adeudos"
"CC642","Sin adeudos"
"CC644","Sin adeudos"
"CC645","Sin adeudos"
"CC652","Adeudos"
"CC653","ERROR. Revisar Placa"
"CC659","Sin adeudos"
"CC661","ERROR. Revisar Placa"
"CC683","ERROR. Revisar Placa"
"CC684","ERROR. Revisar Placa"
"CC686","Placa anterior: CC124"
"CC689","El número de placa no se localizó en el padrón"
"CC693","Sin adeudos"
"CC694","Sin adeudos"
"CC695","Placa anterior: 214UGY"
"CC699","El número de placa no se localizó en el padrón"
"CC700","Sin adeudos"
"CC707","Sin adeudos"
"CC724","Adeudos"
"CC737","El número de placa no se localizó en el padrón"
"CC740","Adeudos"
"CC741","El número de placa no se localizó en el padrón"
"CC748","Sin adeudos"
"CC751","El número de placa no se localizó en el padrón"
"CC752","Placa anterior: 850NWC"
"CC753","Sin adeudos"
"CC758","Sin adeudos"
"CC761","Adeudos"
"CC762","Sin adeudos"
"CC763","El número de placa no se localizó en el padrón"
"CC764","Sin adeudos"
"CC765","Sin adeudos"
"CC768","Placa anterior: 853NES"
"CC770","Sin adeudos"
"CC771","El número de placa no se localizó en el padrón"
"CC772","Sin adeudos"
"CC773","Placa anterior: 127NDR"
"CC774","Sin adeudos"
"CC776","El número de placa no se localizó en el padrón"
"CC779","Sin adeudos"
"CC780","El número de placa no se localizó en el padrón"
"CC781","Adeudos"
"CC785","El número de placa no se localizó en el padrón"
"CC793","El número de placa no se localizó en el padrón"
"CC794","Placa anterior: 808TT"
"CC797","Sin adeudos"
"CC798","El número de placa no se localizó en el padrón"
"CC799","El número de placa no se localizó en el padrón"
"CC800","El número de placa no se localizó en el padrón"
"CC804","El número de placa no se localizó en el padrón"
"CC806","El número de placa no se localizó en el padrón"
"CC809","El número de placa no se localizó en el padrón"
"CC811","Placa anterior: 565XPB"
"CC812","El número de placa no se localizó en el padrón"
"CC813","Sin adeudos"
"CC816","El número de placa no se localizó en el padrón"
"CC817","Sin adeudos"
"CC820","Sin adeudos"
"CC821","Sin adeudos"
"CC824","El número de placa no se localizó en el padrón"
"CC825","Sin adeudos"
"CC827","El número de placa no se localizó en el padrón"
"CC830","El número de placa no se localizó en el padrón"
"CC832","El número de placa no se localizó en el padrón"
"CC834","Sin adeudos"
"CC835","ERROR. Revisar Placa"
"CC836","Sin adeudos"
"CC838","El número de placa no se localizó en el padrón"
"CC842","Sin adeudos"
"CC843","Sin adeudos"
"CC844","El número de placa no se localizó en el padrón"
"CC846","ERROR. Revisar Placa"
"CC850","Sin adeudos"
"CC853","ERROR. Revisar Placa"
"CC856","El número de placa no se localizó en el padrón"
"CC857","El número de placa no se localizó en el padrón"
"CC860","Sin adeudos"
"CC861","El número de placa no se localizó en el padrón"
"CC863","Sin adeudos"
"CC865","Placa anterior: 126NLT"
"CC866","Adeudos"
"CC867","Placa anterior: 106PCJ"
"CC869","Sin adeudos"
"CC871","Sin adeudos"
"CC874","El número de placa no se localizó en el padrón"
"CC875","El número de placa no se localizó en el padrón"
"CC876","Sin adeudos"
"CC879","El número de placa no se localizó en el padrón"
"CC881","El número de placa no se localizó en el padrón"
"CC882","Sin adeudos"
"CC885","El número de placa no se localizó en el padrón"
"CC886","Sin adeudos"
"CC888","El número de placa no se localizó en el padrón"
"CC889","El número de placa no se localizó en el padrón"
"CC890","Sin adeudos"
"CC892","El número de placa no se localizó en el padrón"
"CC893","El número de placa no se localizó en el padrón"
"CC896","Sin adeudos"
"CC897","Sin adeudos"
"CC900","El número de placa no se localizó en el padrón"
"CC905","Sin adeudos"
"CC908","ERROR. Revisar Placa"
"CC910","Sin adeudos"
"CC911","El número de placa no se localizó en el padrón"
"CC914","El número de placa no se localizó en el padrón"
"CC915","Adeudos"
"CC917","Sin adeudos"
"CC922","Sin adeudos"
"CC923","Sin adeudos"
"CC924","El número de placa no se localizó en el padrón"
"CC925","El número de placa no se localizó en el padrón"
"CC927","Sin adeudos"
"CC928","Sin adeudos"
"CC932","Sin adeudos"
"CC935","Sin adeudos"
"CC938","Sin adeudos"
"CC939","El número de placa no se localizó en el padrón"
"CC941","Sin adeudos"
"CC942","Sin adeudos"
"CC944","Sin adeudos"
"CC945","Adeudos"
"CC946","Adeudos"
"CC947","Sin adeudos"
"CC950","El número de placa no se localizó en el padrón"
"CC952","Sin adeudos"
"CC957","Sin adeudos"
"CC958","Sin adeudos"
"CC960","Sin adeudos"
"CC961","Sin adeudos"
"CC962","Sin adeudos"
"CC963","Adeudos"
"CC966","Sin adeudos"
"CC967","El número de placa no se localizó en el padrón"
"CC968","El número de placa no se localizó en el padrón"
"CC971","Sin adeudos"
"CC972","El número de placa no se localizó en el padrón"
"CC973","Sin adeudos"
"CC974","Sin adeudos"
"CC975","Sin adeudos"
"CC978","Sin adeudos"
"CC980","Sin adeudos"
"CC981","Sin adeudos"
"CC982","El número de placa no se localizó en el padrón"
"CC984","El número de placa no se localizó en el padrón"
"CC985","ERROR. Revisar Placa"
"CC986","ERROR. Revisar Placa"
"CC987","ERROR. Revisar Placa"
"CC989","Sin adeudos"
"CC992","Adeudos"
"CC993","ERROR. Revisar Placa"
"CC995","ERROR. Revisar Placa"
"CC996","Sin adeudos"
"CC997","Sin adeudos"
"CC998","El número de placa no se localizó en el padrón"
"CC999","El número de placa no se localizó en el padrón"
"CD001","El número de placa no se localizó en el padrón"
"CD002","Sin adeudos"
"CD003","Adeudos"
"CD005","Sin adeudos"
"CD006","Placa anterior: 393RHH"
"CD007","El número de placa no se localizó en el padrón"
"CD009","Placa anterior: 506WZJ"
"CD011","Sin adeudos"
"CD012","El número de placa no se localizó en el padrón"
"CD013","Sin adeudos"
"CD014","Sin adeudos"
"CD015","Adeudos"
"CD016","Sin adeudos"
"CD017","Sin adeudos"
"CD018","Adeudos"
"CD019","El número de placa no se localizó en el padrón"
"CD020","Sin adeudos"
"CD021","El número de placa no se localizó en el padrón"
"CD022","Adeudos"
"CD023","Placa anterior: 140TWK"
"CD024","Sin adeudos"
"CD025","Sin adeudos"
"CD026","El número de placa no se localizó en el padrón"
"CD030","El número de placa no se localizó en el padrón"
"CD032","Sin adeudos"
"CD033","Sin adeudos"
"CD034","Sin adeudos"
"CD035","Sin adeudos"
"CD037","Sin adeudos"
"CD039","Adeudos"
"CD040","Sin adeudos"
"CD041","Adeudos"
"CD042","Sin adeudos"
"CD043","Sin adeudos"
"CD044","Sin adeudos"
"CD045","Sin adeudos"
"CD047","Placa anterior: 742PXR"
"CD048","ERROR. Revisar Placa"
"CD050","Sin adeudos"
"CD051","Sin adeudos"
"CD052","Sin adeudos"
"CD054","Sin adeudos"
"CD059","Sin adeudos"
"CD060","El número de placa no se localizó en el padrón"
"CD061","Sin adeudos"
"CD062","Sin adeudos"
"CD063","El número de placa no se localizó en el padrón"
"CD064","Sin adeudos"
"CD066","El número de placa no se localizó en el padrón"
"CD069","ERROR. Revisar Placa"
"CD070","El número de placa no se localizó en el padrón"
"CD071","Placa anterior: 274MRT"
"CD074","Placa anterior: 799MEH"
"CD075","Sin adeudos"
"CD076","Placa anterior: 307BTB"
"CD078","El número de placa no se localizó en el padrón"
"CD080","Placa anterior: 961TSG"
"CD084","Sin adeudos"
"CD085","El número de placa no se localizó en el padrón"
"CD088","Sin adeudos"
"CD089","Sin adeudos"
"CD093","Adeudos"
"CD094","Sin adeudos"
"CD096","Sin adeudos"
"CD099","Sin adeudos"
"CD100","Sin adeudos"
"CD101","Sin adeudos"
"CD103","El número de placa no se localizó en el padrón"
"CD104","ERROR. Revisar Placa"
"CD105","Sin adeudos"
"CD106","Placa anterior: 559TGX"
"CD108","El número de placa no se localizó en el padrón"
"CD110","ERROR. Revisar Placa"
"CD111","ERROR. Revisar Placa"
"CD112","ERROR. Revisar Placa"
"CD113","Sin adeudos"
"CD116","Sin adeudos"
"CD117","El número de placa no se localizó en el padrón"
"CD118","El número de placa no se localizó en el padrón"
"CD120","Adeudos"
"CD123","Sin adeudos"
"CD126","Sin adeudos"
"CD127","Placa anterior: 417MPD"
"CD128","Adeudos"
"CD129","Sin adeudos"
"CD130","Placa anterior: CB016"
"CD131","Adeudos"
"CD133","Sin adeudos"
"CD134","Sin adeudos"
"CD135","El número de placa no se localizó en el padrón"
"CD136","Adeudos"
"CD137","El número de placa no se localizó en el padrón"
"CD141","ERROR. Revisar Placa"
"CD142","Sin adeudos"
"CD145","El número de placa no se localizó en el padrón"
"CD147","Sin adeudos"
"CD148","Adeudos"
"CD150","El número de placa no se localizó en el padrón"
"CD151","Placa anterior: 704NZW"
"CD156","Sin adeudos"
"CD157","Sin adeudos"
"CD158","Sin adeudos"
"CD159","El número de placa no se localizó en el padrón"
"CD160","Adeudos"
"CD162","Sin adeudos"
"CD164","Sin adeudos"
"CD170","Adeudos"
"CD172","El número de placa no se localizó en el padrón"
"CD173","El número de placa no se localizó en el padrón"
"CD175","Sin adeudos"
"CD176","Sin adeudos"
"CD183","El número de placa no se localizó en el padrón"
"CD184","Placa anterior: 282PVW"
"CD185","El número de placa no se localizó en el padrón"
"CD187","El número de placa no se localizó en el padrón"
"CD189","Adeudos"
"CD190","Adeudos"
"CD191","Placa anterior: 306NMN"
"CD193","Adeudos"
"CD197","Sin adeudos"
"CD199","El número de placa no se localizó en el padrón"
"CD200","El número de placa no se localizó en el padrón"
"CD204","Adeudos"
"CD205","Sin adeudos"
"CD206","Placa anterior: 163DZP"
"CD209","Sin adeudos"
"CD211","Sin adeudos"
"CD500","El número de placa no se localizó en el padrón"
"CD501","Adeudos"
"CD503","Sin adeudos"
"CD504","ERROR. Revisar Placa"
"CD509","El número de placa no se localizó en el padrón"
"CD512","El número de placa no se localizó en el padrón"
"CD513","Placa anterior: 888UB"
"CD516","El número de placa no se localizó en el padrón"
"CD518","Sin adeudos"
"CD520","Adeudos"
"CD521","Placa anterior: 583CLF"
"CD523","Sin adeudos"
"CD530","El número de placa no se localizó en el padrón"
"CD532","El número de placa no se localizó en el padrón"
"CD533","El número de placa no se localizó en el padrón"
"CD536","El número de placa no se localizó en el padrón"
"CD537","El número de placa no se localizó en el padrón"
"CD538","Sin adeudos"
"CD540","El número de placa no se localizó en el padrón"
"CD541","Sin adeudos"
"CD544","El número de placa no se localizó en el padrón"
