"placa","estatus"
"C97AEH","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C97AEJ","Adeudos"
"C97AEK","Sin adeudos"
"C97AEM","Adeudos"
"C97AEN","Sin adeudos"
"C97AEP","Sin adeudos"
"C97AER","Sin adeudos"
"C97AES","Sin adeudos"
"C97AET","Adeudos"
"C97AEU","Adeudos"
"C97AEV","Placa anterior: C97AEV"
"C97AEW","Sin adeudos"
"C97AEX","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C97AEY","Placa anterior: C97AEY"
"C97AEZ","Sin adeudos"
"C97AFA","Adeudos"
"C97AFC","Sin adeudos"
"C97AFD","Adeudos"
"C97AFF","Adeudos"
"C97AFG","Adeudos"
"C97AFH","Adeudos"
"C97AFJ","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C97AFK","Adeudos"
"C97AFL","Sin adeudos"
"C97AFM","Sin adeudos"
"C97AFR","Adeudos"
"C97AFS","Placa anterior: 138ZND"
"C97AFU","Sin adeudos"
"C97AFV","Sin adeudos"
"C97AFW","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C97AFY","Adeudos"
"C97AFZ","Adeudos"
"C97AGA","Sin adeudos"
"C97AGD","Sin adeudos"
"C97AGE","Adeudos"
"C97AGF","Adeudos"
"C97AGJ","ERROR. Revisar Placa"
"C97AGK","ERROR. Revisar Placa"
"C97AGL","Adeudos"
"C97AGN","Sin adeudos"
"C97AGP","Adeudos"
"C97AGS","Sin adeudos"
"C97AGU","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C97AGW","Sin adeudos"
"C97AGX","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C97AGY","Placa anterior: 623XUZ"
"C97AGZ","Sin adeudos"
"C97AHB","Adeudos"
"C97AHC","Sin adeudos"
"C97AHD","Sin adeudos"
"C97AHG","Sin adeudos"
"C97AHK","Sin adeudos"
"C97AHL","Adeudos"
"C97AHR","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C97AHS","Adeudos"
"C97AHT","Adeudos"
"C97AHV","Adeudos"
"C97AHW","Adeudos"
"C97AHX","Sin adeudos"
"C97AHY","Adeudos"
"C97AHZ","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C97AJB","Adeudos"
"C97AJD","Sin adeudos"
"C97AJE","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C97AJF","Sin adeudos"
"C97AJG","Adeudos"
"C97AJH","Adeudos"
"C97AJJ","Placa anterior: R76ACD"
"C97AJM","Placa anterior: C97AJM"
"C97AJP","El número de placa no se localizó en el padrón"
"C97AJR","Sin adeudos"
"C97AJS","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C97AJT","Sin adeudos"
"C97AJV","Adeudos"
"C97AJW","Sin adeudos"
"C97AJX","Sin adeudos"
"C97AKA","Sin adeudos"
"C97AKB","Sin adeudos"
"C97AKC","Adeudos"
"C97AKE","Sin adeudos"
"C97AKF","Sin adeudos"
"C97AKG","Adeudos"
"C97AKJ","Sin adeudos"
"C97AKL","Sin adeudos"
"C97AKM","El número de placa no se localizó en el padrón"
"C97AKN","Placa anterior: 702XHH"
"C97AKP","Sin adeudos"
"C97AKR","Sin adeudos"
"C97AKS","Adeudos"
"C97AKT","El número de placa no se localizó en el padrón"
"C97AKU","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C97AKV","Adeudos"
"C97AKX","Sin adeudos"
"C97ALA","Sin adeudos"
"C97ALB","Sin adeudos"
"C97ALC","Sin adeudos"
"C97ALD","Sin adeudos"
"C97ALE","Adeudos"
"C97ALF","Adeudos"
"C97ALG","Adeudos"
"C97ALH","Sin adeudos"
"C97ALJ","Adeudos"
"C97ALK","Sin adeudos"
"C97ALL","Sin adeudos"
"C97ALM","Sin adeudos"
"C97ALN","Sin adeudos"
"C97ALR","Sin adeudos"
"C97ALT","Sin adeudos"
"C97ALU","Sin adeudos"
"C97ALV","Sin adeudos"
"C97ALW","Sin adeudos"
"C97ALX","Adeudos"
"C97ALY","Sin adeudos"
