"placa","estatus"
"C87ASD","Sin adeudos"
"C87ASE","Adeudos"
"C87ASF","Sin adeudos"
"C87ASH","Adeudos"
"C87ASJ","Sin adeudos"
"C87ASN","Sin adeudos"
"C87ASR","Placa anterior: C87ASR"
"C87AST","Sin adeudos"
"C87ASU","Sin adeudos"
"C87ASW","Sin adeudos"
"C87ATA","Sin adeudos"
"C87ATD","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C87ATE","Adeudos"
"C87ATF","Sin adeudos"
"C87ATG","Sin adeudos"
"C87ATL","Sin adeudos"
"C87ATN","Sin adeudos"
"C87ATP","Adeudos"
"C87ATR","Sin adeudos"
"C87ATT","Sin adeudos"
"C87ATU","Sin adeudos"
"C87ATX","Sin adeudos"
"C87ATZ","Adeudos"
"C87AUA","Adeudos"
"C87AUB","Sin adeudos"
"C87AUD","Sin adeudos"
"C87AUF","ERROR. Revisar Placa"
"C87AUG","Adeudos"
"C87AUH","Adeudos"
"C87AUL","Sin adeudos"
"C87AUN","Sin adeudos"
"C87AUR","Adeudos"
"C87AUS","Sin adeudos"
"C87AUW","Sin adeudos"
"C87AUZ","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C87AVC","Adeudos"
"C87AVE","Sin adeudos"
"C87AVH","Sin adeudos"
"C87AVJ","Sin adeudos"
"C87AVL","Adeudos"
"C87AVM","Sin adeudos"
"C87AVN","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C87AVR","Sin adeudos"
"C87AVS","Sin adeudos"
"C87AVV","Sin adeudos"
"C87AVW","Sin adeudos"
"C87AVX","Sin adeudos"
"C87AVY","Adeudos"
"C87AWB","Sin adeudos"
"C87AWC","Adeudos"
"C87AWE","Sin adeudos"
"C87AWF","Sin adeudos"
"C87AWH","Sin adeudos"
"C87AWK","Adeudos"
"C87AWL","Sin adeudos"
"C87AWP","Sin adeudos"
"C87AWW","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C87AWX","Sin adeudos"
"C87AWY","Adeudos"
"C87AWZ","Sin adeudos"
"C87AXA","Sin adeudos"
"C87AXB","Adeudos"
"C87AXE","Sin adeudos"
"C87AXF","ERROR. Revisar Placa"
"C87AXH","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C87AXJ","Placa anterior: 798ZWG"
"C87AXL","Sin adeudos"
"C87AXN","Sin adeudos"
"C87AXR","Adeudos"
"C87AXW","Sin adeudos"
"C87AXX","Placa anterior: R42ADK"
"C87AXY","Sin adeudos"
"C87AXZ","Sin adeudos"
"C87AYD","Sin adeudos"
"C87AYE","Sin adeudos"
"C87AYG","Sin adeudos"
"C87AYJ","Adeudos"
"C87AYK","Adeudos"
"C87AYM","Sin adeudos"
"C87AYN","ERROR. Revisar Placa"
"C87AYS","ERROR. Revisar Placa"
"C87AYT","Sin adeudos"
"C87AYU","Placa anterior: 266ZSP"
"C87AYW","Adeudos"
"C87AYX","Adeudos"
"C87AYY","Adeudos"
"C87AZB","Placa anterior: M83AWS"
"C87AZD","Sin adeudos"
"C87AZE","Sin adeudos"
"C87AZF","Adeudos"
"C87AZG","Sin adeudos"
"C87AZH","Adeudos"
"C87AZL","Sin adeudos"
"C87AZR","Sin adeudos"
"C87AZS","Sin adeudos"
"C87AZT","Sin adeudos"
"C87AZU","Adeudos"
"C87AZV","Sin adeudos"
"C87AZY","Sin adeudos"
"C87AZZ","Placa anterior: W37ACH"
"C87BAA","Sin adeudos"
"C87BAB","Sin adeudos"
"C87BAC","Sin adeudos"
"C87BAD","Sin adeudos"
"C87BAG","Adeudos"
"C87BAH","Placa anterior: K39AUU"
"C87BAK","Sin adeudos"
"C87BAM","Sin adeudos"
"C87BAR","Sin adeudos"
"C87BAT","Adeudos"
"C87BAU","Sin adeudos"
"C87BAY","Sin adeudos"
"C87BAZ","Sin adeudos"
"C87BBA","Sin adeudos"
"C87BBC","Sin adeudos"
"C87BBD","Placa anterior: 404WMB"
"C87BBE","Adeudos"
"C87BBF","Sin adeudos"
"C87BBG","Sin adeudos"
"C87BBJ","Sin adeudos"
"C87BBM","Sin adeudos"
"C87BBN","Sin adeudos"
"C87BBR","Sin adeudos"
"C87BBT","Sin adeudos"
"C87BBU","Sin adeudos"
"C87BBV","Sin adeudos"
"C87BBX","Sin adeudos"
"C87BBY","Sin adeudos"
"C87BCA","Sin adeudos"
"C87BCB","Sin adeudos"
"C87BCC","Placa anterior: F35ASA"
"C87BCE","Placa anterior: Y26AKW"
"C87BCF","Sin adeudos"
"C87BCG","Sin adeudos"
"C87BCK","Sin adeudos"
"C87BCN","Sin adeudos"
"C87BCP","Adeudos"
"C87BCR","Sin adeudos"
"C87BCS","Sin adeudos"
"C87BCT","Sin adeudos"
"C87BCU","Sin adeudos"
"C87BCV","Sin adeudos"
"C87BCX","Sin adeudos"
"C87BCZ","Adeudos"
"C87BDA","Sin adeudos"
"C87BDC","Sin adeudos"
"C87BDD","Sin adeudos"
"C87BDE","Sin adeudos"
"C87BDF","Sin adeudos"
"C87BDG","Sin adeudos"
"C87BDL","Sin adeudos"
"C87BDM","Placa anterior: 627YRC"
"C87BDN","Sin adeudos"
"C87BDP","Sin adeudos"
"C87BDS","Sin adeudos"
"C87BDT","ERROR. Revisar Placa"
"C87BDU","Sin adeudos"
"C87BDZ","Sin adeudos"
"C87BEA","Sin adeudos"
"C87BEB","Sin adeudos"
"C87BEC","Sin adeudos"
"C87BED","Sin adeudos"
"C87BEE","Sin adeudos"
"C87BEF","Sin adeudos"
"C87BEG","Sin adeudos"
"C87BEJ","Sin adeudos"
"C87BEK","Sin adeudos"
"C87BEL","Sin adeudos"
"C87BEM","Sin adeudos"
"C87BEP","Sin adeudos"
"C87BES","Sin adeudos"
"C87BEU","Sin adeudos"
"C87BEV","Sin adeudos"
"C87BEX","Sin adeudos"
"C87BEY","Sin adeudos"
"C87BFA","Adeudos"
"C87BFE","Adeudos"
"C87BFF","Sin adeudos"
"C87BFJ","ERROR. Revisar Placa"
"C87BFK","Sin adeudos"
"C87BFL","Sin adeudos"
"C87BFS","Sin adeudos"
"C87BFT","Sin adeudos"
"C87BFU","Sin adeudos"
"C87BFV","Sin adeudos"
"C87BFX","Sin adeudos"
"C87BFZ","Sin adeudos"
"C87BGB","Sin adeudos"
"C87BGE","Sin adeudos"
"C87BGF","Sin adeudos"
"C87BGG","Sin adeudos"
"C87BGH","Sin adeudos"
"C87BGJ","Sin adeudos"
"C87BGK","Sin adeudos"
"C87BGM","Sin adeudos"
"C87BGP","Sin adeudos"
"C87BGR","Sin adeudos"
"C87BGV","Sin adeudos"
"C87BGW","Placa anterior: 168XYU"
"C87BGX","Sin adeudos"
"C87BGZ","Sin adeudos"
"C87BHC","Sin adeudos"
"C87BHF","Sin adeudos"
"C8801","Sin adeudos"
"C8805","Sin adeudos"
"C8806","Sin adeudos"
"C8807","Sin adeudos"
"C8814","Adeudos"
"C8818","Sin adeudos"
"C8820","Adeudos"
"C8830","Adeudos"
"C8831","Adeudos"
"C8860","Adeudos"
"C8872","Adeudos"
"C8878","El número de placa no se localizó en el padrón"
"C8879","ERROR. Revisar Placa"
"C8883","Sin adeudos"
"C8884","Sin adeudos"
"C8885","Sin adeudos"
"C8886","Sin adeudos"
"C8893","Sin adeudos"
"C8894","Sin adeudos"
"C8895","Sin adeudos"
"C8896","Sin adeudos"
"C8898","Sin adeudos"
"C8899","Sin adeudos"
"C88AAA","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88AAB","Sin adeudos"
"C88AAC","Adeudos"
"C88AAE","Adeudos"
"C88AAF","Adeudos"
"C88AAG","Adeudos"
"C88AAH","Sin adeudos"
"C88AAL","El número de placa no se localizó en el padrón"
"C88AAM","Sin adeudos"
"C88AAN","Sin adeudos"
"C88AAP","Sin adeudos"
"C88AAS","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88AAT","Sin adeudos"
"C88AAU","Adeudos"
"C88AAV","Adeudos"
"C88AAW","Sin adeudos"
"C88AAX","Sin adeudos"
"C88AAY","Adeudos"
"C88AAZ","Adeudos"
"C88ABB","Adeudos"
"C88ABC","Sin adeudos"
"C88ABD","Adeudos"
"C88ABE","Sin adeudos"
"C88ABF","Placa anterior: C88ABF"
"C88ABG","Sin adeudos"
"C88ABH","Adeudos"
"C88ABK","ERROR. Revisar Placa"
