"placa","estatus"
"CA794","Adeudos"
"CA795","Sin adeudos"
"CA796","Placa anterior: 117MVC"
"CA799","Adeudos"
"CA802","Adeudos"
"CA803","Adeudos"
"CA804","Placa anterior: 354ATY"
"CA806","El número de placa no se localizó en el padrón"
"CA809","Sin adeudos"
"CA810","El número de placa no se localizó en el padrón"
"CA812","Sin adeudos"
"CA814","Sin adeudos"
"CA816","Sin adeudos"
"CA817","Sin adeudos"
"CA818","ERROR. Revisar Placa"
